time,latitude,longitude,depth,mag,place,type,year,month
2012-10-21 20:44:15+00:00,12.59,-88.332,38.2,5.1,"72 km SSW of Chirilagua, El Salvador",earthquake,2012,October
2012-10-21 20:28:17+00:00,12.562,-88.337,36.0,5.4,"75 km SSW of Chirilagua, El Salvador",earthquake,2012,October
2012-10-10 16:56:33+00:00,29.33,52.49,9.0,5.2,"29 km WNW of Akbar?b?d, Iran",earthquake,2012,October
2012-10-07 03:14:24+00:00,18.543,120.939,40.4,5.6,"16 km E of Pagudpud, Philippines",earthquake,2012,October
2012-11-29 00:09:39+00:00,-32.91,-69.106,8.0,5.0,"26 km W of Mendoza, Argentina",earthquake,2012,November
2012-11-13 04:55:45+00:00,52.705,-132.033,22.3,5.1,"212 km SSW of Prince Rupert, Canada",earthquake,2012,November
2012-11-04 12:27:32+00:00,52.214,-132.557,5.0,5.1,"277 km SSW of Prince Rupert, Canada",earthquake,2012,November
2012-12-24 07:54:10+00:00,54.907,162.034,27.0,5.3,"149 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,2012,December
2013-01-15 02:58:14+00:00,32.437,141.566,36.0,5.0,"Izu Islands, Japan region",earthquake,2013,January
2013-01-13 17:50:13+00:00,25.773,-110.126,10.0,5.4,"79 km W of Las Grullas Margen Derecha, Mexico",earthquake,2013,January
2013-01-06 18:24:44+00:00,16.87,-95.02,55.0,5.2,"2 km ESE of Matías Romero, Mexico",earthquake,2013,January
2013-01-01 03:51:13+00:00,-20.809,-69.667,56.1,5.1,"83 km SE of Iquique, Chile",earthquake,2013,January
2013-02-10 20:00:33+00:00,-33.454,-72.219,46.3,5.0,"57 km W of Cartagena, Chile",earthquake,2013,February
2013-02-10 19:54:30+00:00,-33.458,-72.1,46.5,5.4,"46 km WNW of Cartagena, Chile",earthquake,2013,February
2013-02-06 01:31:10+00:00,-11.768,165.26,10.0,5.1,"129 km SSW of Lata, Solomon Islands",earthquake,2013,February
2013-03-19 18:22:55+00:00,-20.961,176.631,31.2,5.1,south of the Fiji Islands,earthquake,2013,March
2013-04-20 04:51:12+00:00,-6.292,130.218,108.1,5.9,"290 km WSW of Tual, Indonesia",earthquake,2013,April
2013-04-20 03:42:02+00:00,-5.002,152.111,65.3,5.7,"74 km SSW of Kokopo, Papua New Guinea",earthquake,2013,April
2013-04-09 12:05:41+00:00,28.46,51.56,11.0,5.4,"90 km SE of Bushehr, Iran",earthquake,2013,April
2013-05-21 05:43:21+00:00,52.281,160.072,30.0,6.1,"128 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,2013,May
2013-05-14 23:39:15+00:00,-15.69,-73.33,105.0,5.5,"25 km SE of Cahuacho, Peru",earthquake,2013,May
2013-05-12 12:59:10+00:00,-26.157,-69.442,10.0,5.4,"65 km ENE of Diego de Almagro, Chile",earthquake,2013,May
2013-05-12 12:51:53+00:00,-20.996,-68.673,132.6,5.2,"163 km N of Calama, Chile",earthquake,2013,May
2013-05-11 15:39:21+00:00,-26.161,-69.191,20.0,5.4,"88 km ENE of Diego de Almagro, Chile",earthquake,2013,May
2013-05-01 23:13:05+00:00,34.759,141.65,9.2,5.4,"126 km ESE of ?hara, Japan",earthquake,2013,May
2013-05-01 05:37:59+00:00,14.92,123.325,28.2,5.3,"89 km NNE of Sabang Indan, Philippines",earthquake,2013,May
2013-06-21 10:33:57+00:00,44.153,10.135,5.1,5.2,"6 km WSW of Minucciano, Italy",earthquake,2013,June
2013-06-16 05:19:00+00:00,18.155,-99.203,52.0,5.8,"5 km N of Tequicuilco, Mexico",earthquake,2013,June
2013-06-12 11:58:37+00:00,-2.462,-12.316,10.0,5.2,north of Ascension Island,earthquake,2013,June
2013-06-11 09:37:07+00:00,-21.89,-68.5,132.8,5.1,"76 km NE of Calama, Chile",earthquake,2013,June
2013-06-09 14:22:15+00:00,-26.11,131.994,0.0,5.3,"139 km SE of Yulara, Australia",earthquake,2013,June
2013-07-21 22:47:25+00:00,-41.602,174.255,15.7,5.0,"26 km ESE of Blenheim, New Zealand",earthquake,2013,July
2013-07-21 01:32:24+00:00,43.501,13.668,8.4,5.4,"3 km ENE of Marcelli, Italy",earthquake,2013,July
2013-07-19 11:40:42+00:00,-30.473,-176.286,21.8,5.7,Kermadec Islands region,earthquake,2013,July
2013-07-18 21:06:39+00:00,-41.549,174.408,17.5,5.5,"38 km E of Blenheim, New Zealand",earthquake,2013,July
2013-07-02 11:18:33+00:00,27.28,55.02,12.0,5.0,"81 km N of Bandar-e Lengeh, Iran",earthquake,2013,July
2013-08-30 16:29:05+00:00,51.4224,-175.1775,7.3,5.5,"109 km SW of Atka, Alaska",earthquake,2013,August
2013-08-30 02:11:02+00:00,-4.4412,151.6112,203.0,5.8,"66 km WSW of Rabaul, Papua New Guinea",earthquake,2013,August
2013-08-16 22:17:30+00:00,-28.665,-71.098,54.3,5.2,"34 km WSW of Vallenar, Chile",earthquake,2013,August
2013-08-16 15:32:58+00:00,16.5498,-98.5517,21.0,5.2,"3 km NW of El Pitahayo, Mexico",earthquake,2013,August
2013-09-29 23:06:59+00:00,-37.469,-73.753,49.3,5.4,"17 km NNW of Lebu, Chile",earthquake,2013,September
2013-09-23 15:12:55+00:00,-9.8648,115.9595,39.88,5.2,"126 km S of Lembar, Indonesia",earthquake,2013,September
2013-09-23 13:59:00+00:00,-5.8022,147.3804,111.8,5.0,"98 km NNW of Finschhafen, Papua New Guinea",earthquake,2013,September
2013-09-14 15:42:46+00:00,51.4389,-174.6365,20.0,5.9,"89 km SSW of Atka, Alaska",earthquake,2013,September
2013-09-07 19:13:31+00:00,-19.617,-69.299,100.1,5.0,"110 km NE of Iquique, Chile",earthquake,2013,September
2013-09-05 09:34:22+00:00,51.3515,-174.4606,25.3,5.0,"95 km S of Atka, Alaska",earthquake,2013,September
2013-09-04 05:15:52+00:00,51.4081,-174.7284,11.4,5.2,"94 km SSW of Atka, Alaska",earthquake,2013,September
2013-10-30 02:51:47+00:00,-35.314,-73.395,41.5,6.2,"89 km W of Constitución, Chile",earthquake,2013,October
2013-10-30 02:29:12+00:00,-35.439,-73.193,39.2,5.8,"71 km W of Constitución, Chile",earthquake,2013,October
2013-10-21 23:17:06+00:00,51.7003,-175.312,12.8,5.0,"93 km ESE of Adak, Alaska",earthquake,2013,October
2013-10-21 18:17:22+00:00,-37.809,-75.1,25.1,5.0,"129 km W of Lebu, Chile",earthquake,2013,October
2013-11-28 13:51:34+00:00,29.32,51.31,8.0,5.8,"10 km ENE of Bor?zj?n, Iran",earthquake,2013,November
2013-11-20 03:57:04+00:00,-56.8648,-150.7008,10.0,5.1,Pacific-Antarctic Ridge,earthquake,2013,November
2013-11-07 17:01:06+00:00,-37.256,-74.327,21.6,5.0,"71 km WNW of Lebu, Chile",earthquake,2013,November
2013-12-29 17:08:43+00:00,41.369,14.445,10.5,5.1,"5 km E of Castello del Matese, Italy",earthquake,2013,December
2013-12-19 16:55:53+00:00,-19.2558,-172.6861,7.99,5.1,"152 km ESE of Neiafu, Tonga",earthquake,2013,December
2013-12-17 12:30:00+00:00,-25.509,-70.521,71.5,5.5,"11 km SSW of Taltal, Chile",earthquake,2013,December
2013-12-11 00:46:49+00:00,19.4959,-109.0571,10.0,5.4,Revilla Gigedo Islands region,earthquake,2013,December
2013-12-07 09:23:49+00:00,-33.918,-72.554,44.5,5.0,"94 km WSW of San Antonio, Chile",earthquake,2013,December
2013-12-04 05:39:33+00:00,-24.578,-69.295,72.4,5.2,"151 km NE of Taltal, Chile",earthquake,2013,December
2013-12-01 08:34:24+00:00,40.2532,78.9442,7.68,5.0,"127 km SW of Aykol, China",earthquake,2013,December
2014-01-29 18:26:48+00:00,-22.251,-69.01,92.7,5.0,"24 km NNW of Calama, Chile",earthquake,2014,January
2014-01-25 05:25:16+00:00,-8.0009,109.3003,84.51,5.2,"41 km S of Kroya, Indonesia",earthquake,2014,January
2014-01-21 01:29:07+00:00,-15.1443,-174.6812,6.12,6.1,"130 km NW of Hihifo, Tonga",earthquake,2014,January
2014-01-17 21:02:41+00:00,9.511,-84.857,18.94,5.2,"27 km WSW of Jacó, Costa Rica",earthquake,2014,January
2014-01-07 03:43:23+00:00,-20.989,-69.729,97.3,5.3,"96 km SSE of Iquique, Chile",earthquake,2014,January
2014-01-06 03:59:02+00:00,-20.774,-70.652,26.6,5.1,"81 km SW of Iquique, Chile",earthquake,2014,January
2014-01-04 00:11:48+00:00,-20.687,-70.795,26.1,5.7,"85 km SW of Iquique, Chile",earthquake,2014,January
2014-01-01 16:03:29+00:00,-13.8633,167.249,187.0,6.5,"32 km W of Sola, Vanuatu",earthquake,2014,January
2014-02-17 00:34:34+00:00,-31.712,-71.802,32.4,5.1,"60 km W of Illapel, Chile",earthquake,2014,February
2014-02-12 11:43:10+00:00,-22.354,-68.813,99.9,5.6,"16 km NE of Calama, Chile",earthquake,2014,February
2014-02-10 11:00:10+00:00,-22.174,-68.757,104.5,5.2,"35 km NNE of Calama, Chile",earthquake,2014,February
2014-02-05 11:51:05+00:00,-21.377,-69.517,39.6,5.0,"105 km NE of Tocopilla, Chile",earthquake,2014,February
2014-02-01 00:00:49+00:00,51.0744,-178.0626,11.0,5.0,"133 km SW of Adak, Alaska",earthquake,2014,February
2014-03-24 11:32:15+00:00,-19.7866,-70.8069,17.81,5.2,"Near the coast of Tarapaca, Chile",earthquake,2014,March
2014-03-15 14:46:28+00:00,-34.742,-71.784,44.6,5.1,"39 km WSW of Santa Cruz, Chile",earthquake,2014,March
2014-03-13 13:20:59+00:00,51.2085,-179.109,25.8,5.4,"186 km WSW of Adak, Alaska",earthquake,2014,March
2014-03-10 17:33:29+00:00,-5.4804,147.9554,260.0,5.9,"119 km N of Finschhafen, Papua New Guinea",earthquake,2014,March
2014-03-06 04:37:05+00:00,-33.333,-71.28,59.7,5.3,"33 km SSE of Villa Alemana, Chile",earthquake,2014,March
2014-03-04 10:56:34+00:00,-33.63,-71.895,18.5,5.1,"26 km W of San Antonio, Chile",earthquake,2014,March
2014-03-03 03:17:47+00:00,-33.056,-71.94,31.7,5.1,"29 km W of Valparaíso, Chile",earthquake,2014,March
2014-03-02 22:26:07+00:00,14.18,-93.23,10.0,5.1,"105 km SW of Puerto Madero, Mexico",earthquake,2014,March
2014-04-26 06:02:21+00:00,-20.752,-174.7068,45.0,6.1,"56 km NE of Kolonga, Tonga",earthquake,2014,April
2014-04-21 03:21:23+00:00,-28.2525,-12.7895,8.89,5.0,southern Mid-Atlantic Ridge,earthquake,2014,April
2014-04-12 21:17:02+00:00,-11.5204,162.7557,12.29,5.0,"149 km SE of Kirakira, Solomon Islands",earthquake,2014,April
2014-04-04 11:40:32+00:00,-10.5365,161.7027,57.0,6.0,"25 km WSW of Kirakira, Solomon Islands",earthquake,2014,April
2014-05-30 15:32:27+00:00,-21.302,-69.999,59.6,5.6,"89 km NNE of Tocopilla, Chile",earthquake,2014,May
2014-05-30 11:41:38+00:00,-21.309,-69.974,67.8,5.2,"89 km NNE of Tocopilla, Chile",earthquake,2014,May
2014-05-16 21:20:24+00:00,-4.9819,102.9751,63.32,5.0,"110 km SSW of Pagar Alam, Indonesia",earthquake,2014,May
2014-06-25 00:03:03+00:00,51.8464,178.4458,122.3,5.2,"Rat Islands, Aleutian Islands, Alaska",earthquake,2014,June
2014-06-23 21:32:22+00:00,51.8638,178.419,112.0,5.2,"Rat Islands, Aleutian Islands, Alaska",earthquake,2014,June
2014-06-22 18:05:51+00:00,-13.93,-75.98,85.0,5.0,"25 km SSW of Humay, Peru",earthquake,2014,June
2014-06-04 17:04:28+00:00,-20.652,-70.761,38.8,5.0,"80 km SW of Iquique, Chile",earthquake,2014,June
2014-06-01 15:31:34+00:00,-2.4597,138.9242,39.28,5.0,"190 km W of Abepura, Indonesia",earthquake,2014,June
2014-07-21 19:37:33+00:00,51.3047,-174.932,25.6,5.1,"111 km SSW of Atka, Alaska",earthquake,2014,July
2014-07-21 14:54:41+00:00,-19.8015,-178.4001,615.42,6.9,Fiji region,earthquake,2014,July
2014-07-16 18:24:20+00:00,-10.044,160.8698,21.2,5.2,"121 km ESE of Honiara, Solomon Islands",earthquake,2014,July
2014-07-13 07:18:25+00:00,-30.748,-70.62,83.4,5.3,"32 km E of Monte Patria, Chile",earthquake,2014,July
2014-07-01 18:14:52+00:00,-30.3044,-176.9825,18.9,5.2,Kermadec Islands region,earthquake,2014,July
2014-08-22 04:27:54+00:00,39.935,23.431,13.5,5.2,"12 km S of Kassándreia, Greece",earthquake,2014,August
2014-08-18 11:51:35+00:00,32.78,47.68,10.0,5.4,"33 km SE of ?bd?n?n, Iran",earthquake,2014,August
2014-08-18 05:25:51+00:00,32.72,47.69,12.0,5.6,"39 km SE of ?bd?n?n, Iran",earthquake,2014,August
2014-08-14 00:02:55+00:00,-20.158,-70.023,50.9,5.3,"14 km ENE of Iquique, Chile",earthquake,2014,August
2014-08-08 04:10:15+00:00,-33.777,-72.203,16.5,5.2,"58 km WSW of San Antonio, Chile",earthquake,2014,August
2014-09-25 09:13:50+00:00,-9.4618,156.4122,4.0,6.1,"157 km SSW of Gizo, Solomon Islands",earthquake,2014,September
2014-09-21 00:43:40+00:00,38.3508,21.8327,11.4,5.0,"4 km S of Náfpaktos, Greece",earthquake,2014,September
2014-09-20 03:03:50+00:00,14.64,-93.82,16.0,5.2,"113 km SW of La Esperanza (El Zapotal), Mexico",earthquake,2014,September
2014-09-09 01:07:29+00:00,64.666,-17.374,7.0,5.2,"113 km WNW of Höfn, Iceland",earthquake,2014,September
2014-10-14 09:16:43+00:00,-33.733,-72.071,19.1,5.0,"45 km WSW of San Antonio, Chile",earthquake,2014,October
2014-10-13 15:14:27+00:00,-15.25,-73.53,95.0,5.4,"4 km E of Incuyo, Peru",earthquake,2014,October
2014-10-10 06:22:57+00:00,8.37,-83.126,20.5,5.0,"25 km S of Golfito, Costa Rica",earthquake,2014,October
2014-10-07 05:09:10+00:00,-19.653,-69.769,109.2,5.4,"73 km NNE of Iquique, Chile",earthquake,2014,October
2014-10-04 19:16:36+00:00,17.418,-94.822,145.8,5.6,"13 km SW of Vicente Guerrero, Mexico",earthquake,2014,October
2014-11-19 17:46:22+00:00,24.8846,122.0812,10.0,5.2,"34 km SE of Jiufen, Taiwan",earthquake,2014,November
2014-11-14 09:51:30+00:00,51.9458,176.7902,82.7,5.0,"265 km ESE of Attu Station, AK",earthquake,2014,November
2014-11-10 11:38:59+00:00,-21.631,-68.725,111.3,5.6,"93 km NNE of Calama, Chile",earthquake,2014,November
2014-12-21 09:40:47+00:00,50.79,-130.52,10.0,5.2,"243 km W of Port McNeill, Canada",earthquake,2014,December
2014-12-11 00:43:22+00:00,11.5821,141.4651,35.0,5.1,"225 km NNE of Fais, Micronesia",earthquake,2014,December
2014-12-02 16:33:14+00:00,51.6364,-171.2012,53.3,5.1,"215 km ESE of Atka, Alaska",earthquake,2014,December
2014-12-02 05:11:31+00:00,6.1572,123.1261,614.0,6.6,"106 km WSW of Sangay, Philippines",earthquake,2014,December
2014-12-02 02:18:28+00:00,64.666,-17.487,2.5,5.3,"116 km SSE of Akureyri, Iceland",earthquake,2014,December
2015-01-25 20:11:19+00:00,27.46,56.19,9.0,5.0,"31 km NNW of Bandar Abbas, Iran",earthquake,2015,January
2015-02-17 14:35:54+00:00,-32.375,-71.013,72.6,5.4,"22 km ENE of La Ligua, Chile",earthquake,2015,February
2015-02-15 10:03:10+00:00,-18.601,168.928,217.06,5.0,"110 km NNW of Isangel, Vanuatu",earthquake,2015,February
2015-03-24 22:46:52+00:00,-20.68,-70.785,15.5,5.2,"84 km SW of Iquique, Chile",earthquake,2015,March
2015-03-22 22:27:37+00:00,6.804,-73.147,154.6,5.1,"9 km NW of Jordán, Colombia",earthquake,2015,March
2015-03-06 10:39:49+00:00,-44.4072,-78.3931,10.0,5.1,Unknown,earthquake,2015,March
2015-03-05 21:30:32+00:00,-29.319,-71.111,60.0,5.3,"Near the coast of Coquimbo, Chile",earthquake,2015,March
2015-03-05 02:08:50+00:00,-34.319,-72.753,31.5,5.0,"116 km NNW of Constitución, Chile",earthquake,2015,March
2015-03-03 12:45:19+00:00,-20.358,-69.145,106.2,5.2,"106 km E of Iquique, Chile",earthquake,2015,March
2015-04-02 04:10:10+00:00,-17.8607,-178.5831,560.0,5.9,"223 km E of Levuka, Fiji",earthquake,2015,April
2015-05-30 06:26:05+00:00,1.22,-79.57,13.0,5.3,"30 km NNE of Esmeraldas, Ecuador",earthquake,2015,May
2015-05-29 04:28:16+00:00,-28.216,-70.649,43.8,5.2,"41 km NNE of Vallenar, Chile",earthquake,2015,May
2015-05-06 22:16:38+00:00,-14.4196,166.7164,44.55,5.1,"78 km NNW of Port-Olry, Vanuatu",earthquake,2015,May
2015-06-18 03:28:08+00:00,51.3062,178.8343,46.31,5.0,"Rat Islands, Aleutian Islands, Alaska",earthquake,2015,June
2015-06-09 13:17:23+00:00,-32.3433,-111.0652,14.95,5.1,southern East Pacific Rise,earthquake,2015,June
2015-06-09 01:09:03+00:00,38.62,23.39,13.0,5.3,"13 km E of Malesína, Greece",earthquake,2015,June
2015-06-05 20:02:54+00:00,-34.8726,-107.6523,5.76,5.4,southern East Pacific Rise,earthquake,2015,June
2015-07-26 23:20:34+00:00,-22.0347,-179.1999,567.1,5.0,south of the Fiji Islands,earthquake,2015,July
2015-07-25 07:34:09+00:00,-8.37,-75.71,126.0,5.2,"74 km NW of San Alejandro, Peru",earthquake,2015,July
2015-07-09 18:08:36+00:00,-9.11,-75.83,27.0,5.0,"27 km NE of Tingo María, Peru",earthquake,2015,July
2015-08-27 10:50:57+00:00,26.9226,-44.2516,10.0,5.1,northern Mid-Atlantic Ridge,earthquake,2015,August
2015-08-18 20:48:24+00:00,-7.3535,128.5973,163.91,5.0,"218 km NE of Lospalos, Timor Leste",earthquake,2015,August
2015-09-27 21:04:45+00:00,-31.669,-71.701,36.9,5.4,"50 km W of Illapel, Chile",earthquake,2015,September
2015-09-25 08:47:47+00:00,1.2844,122.6907,6.57,5.0,"92 km NNW of Gorontalo, Indonesia",earthquake,2015,September
2015-09-18 13:51:17+00:00,-31.439,-71.807,30.1,5.2,"64 km WNW of Illapel, Chile",earthquake,2015,September
2015-09-17 04:05:04+00:00,-31.4711,-71.7377,17.98,5.1,"56 km WNW of Illapel, Chile",earthquake,2015,September
2015-09-17 03:12:42+00:00,-30.922,-71.264,47.1,5.2,"36 km S of Ovalle, Chile",earthquake,2015,September
2015-09-16 22:59:15+00:00,-31.618,-71.745,26.7,6.4,"54 km W of Illapel, Chile",earthquake,2015,September
2015-09-05 10:17:57+00:00,-37.908,-73.609,38.5,5.1,"22 km WSW of Cañete, Chile",earthquake,2015,September
2015-09-05 08:53:20+00:00,51.3307,-177.5423,19.2,5.3,"87 km SW of Adak, Alaska",earthquake,2015,September
2015-09-05 07:08:47+00:00,51.3154,-174.2535,20.1,5.0,"98 km S of Atka, Alaska",earthquake,2015,September
2015-09-05 06:12:29+00:00,51.4624,-174.4321,20.0,5.1,"83 km S of Atka, Alaska",earthquake,2015,September
2015-09-03 13:37:59+00:00,-36.81,-72.579,60.0,5.0,"26 km WSW of Bulnes, Chile",earthquake,2015,September
2015-09-01 15:28:51+00:00,-19.785,-69.245,97.2,5.4,"105 km ENE of Iquique, Chile",earthquake,2015,September
2015-10-29 02:49:28+00:00,51.8143,178.5251,93.93,5.3,"Rat Islands, Aleutian Islands, Alaska",earthquake,2015,October
2015-10-09 14:39:15+00:00,40.6847,36.6897,5.0,5.1,"10 km E of Erbaa, Turkey",earthquake,2015,October
2015-10-08 00:05:53+00:00,52.2166,-168.4385,25.0,5.1,"85 km SSE of Nikolski, Alaska",earthquake,2015,October
2015-10-06 21:27:33+00:00,36.1682,29.8952,22.4,5.2,"11 km SW of Demre, Turkey",earthquake,2015,October
2015-10-04 10:11:56+00:00,-30.656,-71.627,29.9,5.0,"41 km W of Ovalle, Chile",earthquake,2015,October
2015-11-11 03:07:49+00:00,-29.5259,-72.1018,10.0,5.1,"87 km WNW of Coquimbo, Chile",earthquake,2015,November
2015-12-30 11:08:36+00:00,-21.9779,-174.4701,46.15,5.0,Tonga,earthquake,2015,December
2015-12-29 02:54:06+00:00,6.862,-76.701,5.7,5.0,"18 km SE of Murindó, Colombia",earthquake,2015,December
2015-12-25 07:43:50+00:00,-15.2792,167.5545,121.37,5.1,"49 km ENE of Luganville, Vanuatu",earthquake,2015,December
2016-01-20 12:01:10+00:00,-15.8834,-74.038,49.06,5.0,"11 km SW of Achanizo, Peru",earthquake,2016,January
2016-04-14 03:06:09+00:00,53.77,160.8036,32.0,5.8,"164 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,2016,April
2016-04-04 12:32:45+00:00,-31.2367,-71.77,24.36,5.3,"72 km NW of Illapel, Chile",earthquake,2016,April
2016-05-09 15:19:04+00:00,-6.6724,129.6333,140.8,5.0,Banda Sea,earthquake,2016,May
2016-06-13 04:27:04+00:00,26.9257,130.2544,10.0,5.3,"176 km SSE of Naze, Japan",earthquake,2016,June
2016-07-16 08:21:25+00:00,16.5777,145.8398,130.39,5.1,"151 km N of Saipan, Northern Mariana Islands",earthquake,2016,July
2016-07-08 09:40:50+00:00,-32.458,122.511,0.0,5.2,"160 km SSE of Kambalda East, Australia",earthquake,2016,July
2016-08-20 11:27:19+00:00,-54.8688,-31.4802,10.0,5.3,South Georgia Island region,earthquake,2016,August
2016-09-16 18:38:05+00:00,-29.1551,60.9158,10.0,5.5,Southwest Indian Ridge,earthquake,2016,September
2016-09-08 02:34:04+00:00,-21.799,-68.622,121.4,5.0,"79 km NNE of Calama, Chile",earthquake,2016,September
2016-10-16 09:03:20+00:00,-24.19,-64.37,10.0,5.0,"24 km SSW of Palma Sola, Argentina",earthquake,2016,October
2016-11-20 20:57:44+00:00,-31.6226,-68.6259,108.0,6.4,"7 km NNW of Pocito, Argentina",earthquake,2016,November
2016-11-13 15:42:50+00:00,-37.0908,178.8618,26.05,5.1,"172 km NE of Opotiki, New Zealand",earthquake,2016,November
2016-12-17 18:54:23+00:00,-6.317,154.339,10.0,5.2,"126 km W of Panguna, Papua New Guinea",earthquake,2016,December
2016-12-17 11:09:29+00:00,-3.8187,154.3107,97.9,5.2,"234 km ENE of Kokopo, Papua New Guinea",earthquake,2016,December
2016-12-08 20:42:36+00:00,-31.548,-71.798,41.2,5.2,"60 km W of Illapel, Chile",earthquake,2016,December
2016-12-08 18:03:05+00:00,-10.3861,161.2984,42.77,5.4,"68 km W of Kirakira, Solomon Islands",earthquake,2016,December
2016-12-05 18:06:04+00:00,-23.185,-66.656,223.0,5.0,"99 km W of El Aguilar, Argentina",earthquake,2016,December
2017-01-18 13:33:38+00:00,42.5581,13.2487,7.39,5.2,"3 km N of Montereale, Italy",earthquake,2017,January
2017-01-09 05:59:10+00:00,36.9069,68.3142,25.83,5.2,"42 km SSE of Shahritus, Tajikistan",earthquake,2017,January
2017-02-22 08:25:29+00:00,-60.7843,-51.0321,10.0,5.3,Scotia Sea,earthquake,2017,February
2017-03-13 15:05:56+00:00,-30.4321,-71.3954,46.33,5.1,"26 km NW of Ovalle, Chile",earthquake,2017,March
2017-05-22 07:24:44+00:00,-30.6892,-177.7658,10.0,5.0,"Kermadec Islands, New Zealand",earthquake,2017,May
2017-05-03 12:42:48+00:00,-16.1192,-73.4438,47.51,5.1,"21 km ENE of Atico, Peru",earthquake,2017,May
2017-06-20 14:27:41+00:00,32.8717,132.036,36.76,5.0,"15 km SE of Saiki, Japan",earthquake,2017,June
2017-07-30 21:15:12+00:00,-29.0089,-176.7223,10.0,5.1,Kermadec Islands region,earthquake,2017,July
2017-07-06 06:30:17+00:00,46.8811,-112.5753,12.18,5.8,"11 km SE of Lincoln, Montana",earthquake,2017,July
2017-08-27 04:17:51+00:00,-1.4525,148.08,8.0,6.3,"110 km NE of Lorengau, Papua New Guinea",earthquake,2017,August
2017-08-12 18:09:36+00:00,-4.2405,152.9065,37.6,5.2,"71 km E of Kokopo, Papua New Guinea",earthquake,2017,August
2017-09-04 21:55:19+00:00,-19.2621,-70.0097,61.06,5.2,"92 km SSE of Arica, Chile",earthquake,2017,September
2017-11-04 14:08:55+00:00,-21.2361,168.9614,10.0,5.7,"117 km ENE of Tadine, New Caledonia",earthquake,2017,November
2018-03-27 03:45:13+00:00,-6.1051,143.0575,10.0,5.0,"31 km SSE of Tari, Papua New Guinea",earthquake,2018,March
2018-04-22 16:59:16+00:00,-15.4634,-174.4837,10.0,5.6,"91 km NW of Hihifo, Tonga",earthquake,2018,April
2018-04-19 21:09:17+00:00,-42.7797,42.1877,10.0,6.0,Prince Edward Islands region,earthquake,2018,April
2018-05-12 20:32:50+00:00,-30.4665,-178.0217,57.39,5.0,"Kermadec Islands, New Zealand",earthquake,2018,May
2018-06-19 15:05:34+00:00,19.4106667,-155.2816667,0.49,5.3,"Island of Hawaii, Hawaii",volcanic eruption,2018,June
2018-06-09 08:28:01+00:00,-9.7963,154.8877,10.0,5.2,"285 km SW of Gizo, Solomon Islands",earthquake,2018,June
